id,type,category_id,content
1428,乳がん,11.1.16.1.,患側の腕の運動を続けていたのに、むくみがひどくなり腕があがらなくなった。
1429,乳がん,11.1.16.1.,腕がはれ、腕があがりにくかった。
1430,乳がん,11.1.16.1.,1年半たつが、未だにリンパ浮腫で腕が思うように動かず、むくんでだるさもある。
1431,乳がん,11.1.16.1.,リンパを切除した腕は、ずしんと重く自由が利かない。少し無理な仕事をすると真っ赤に腫れ、いつになれば前のように動けるのかと不安だった。
1432,乳がん,11.1.16.1.,乳房全摘手術、リンパ節転移した。腕の麻痺した感じにうつ状態になるくらい悩んだ。
1433,乳がん,11.1.16.2.,家事などで、患側の腕を使うことが多く、強い痛みが走ることがあった。疲れると、リンパ腺がつるようになり、肩がはる。
1434,乳がん,11.1.16.2.,後遺症のリンパ浮腫で患側の腕がむくみ、腕や肩が痛い。
1435,乳がん,11.1.16.3.,手や足のむくみがあり、重いモノを持ち、長時間立ち仕事をしているとひどくなり、圧迫感が強くなる。
1436,乳がん,11.1.16.3.,手術した側の腕（脇の下、腕、手の甲など）のむくみがあり、腕や肩が痛い。
1437,乳がん,11.1.16.3.,リンパを取ったので浮腫などで腕が痛い。
1438,乳がん,11.1.16.3.,雨の日には、傷口の辺りが少しつっぱるため、自分でリンパを流すマッサージをしている。
1439,乳がん,11.1.16.4.,リンパ浮腫のため、腕、あるいは足がむくんでだるく、悩み苦しんでいる。
1440,乳がん,11.1.16.4.,治療終了後は、右手に浮腫があり、毎日気をつけている。手がいつもだるいのも悩み。
1441,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがでてきて、悩んだ。後遺症については事前の説明がほしかった。浮腫の治療のリンパドレナージやスリーブ等の保険適用がなく自費で苦しい。
1442,乳がん,11.1.16.5.,リンパ浮腫で悩んでいる（事前に医療者から説明がなかった）。
1443,乳がん,11.1.16.5.,リンパ浮腫による足のむくみや腫れ等に悩まされ、不安だった。
1444,乳がん,11.1.16.5.,患側（手術した側）の上肢の運動をしていたのにむくみがひどくなり腕が上がらなくなった。
1445,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがある。
1446,乳がん,11.1.16.5.,腕の太さがすごく太くなっていくのが年毎に分かり、夏は特に嫌だ。
1447,乳がん,11.1.16.5.,手術した側の腕が使いにくく、リンパの流れが悪く、すぐにむくみ、元に戻りにくい。
1448,乳がん,11.1.16.5.,重いものを持ち、手仕事を長くすると腕がはれて痛み、指まではれて指輪が使えなくなる。
1449,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがある。利き腕なので大変。
1450,乳がん,11.1.16.5.,腕の周囲が40cm以上になるまで腫れ、家事も思うようにできない。
1451,乳がん,11.1.16.5.,手術後の腕の痛みやはれ、胸の圧迫感で、仕事がスムーズにできずつらい。
1452,乳がん,11.1.16.5.,身体が疲れるとリンパ腺を取ったところがむくみ、辛い。
1453,乳がん,11.1.16.5.,リンパ浮腫のため、腕、あるいは足がむくんでだるく、悩み苦しんでいる。
1454,乳がん,11.1.16.5.,手術した側の腕がむくんで、いつもだるい。
1455,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみとつっぱり感がある。
1456,乳がん,11.1.16.5.,リンパ浮腫（腕、あるいは足）があるが、効果的な治療方法がみつからない。
1457,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがあり、肩こりや腕のだるさ、脇のつっぱり感がとれず悩んだ。
1458,乳がん,11.1.16.5.,手術から2年後に、手術した側の腕（脇の下、腕、手の甲など）のむくみがでてきて、悩んだ。後遺症については事前の説明がほしかった。
1459,乳がん,11.1.16.5.,指の関節の痛みとむくみで整形外科に通った。
1460,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがあり、家事がつらい。
1461,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみが時折ある。
1462,乳がん,11.1.16.5.,むくみが少しあるが、なくなることはないと言われた。
1463,乳がん,11.1.16.5.,リンパ浮腫の治療について通院先の医療機関では十分に対応してくれず、どうしたら良いのか悩んだ。
1464,乳がん,11.1.16.5.,リンパ浮腫（腕、あるいは足）について事前に十分な説明がなく、悩んだ。
1465,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがあり、脇の下の感覚がなく、しびれ感がある。
1466,乳がん,11.1.16.5.,手のしびれや腫れなどが続いている。
1467,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがあり、腕や肩が痛い。
1468,乳がん,11.1.16.5.,軽い浮腫が出たので、どうすればよいか悩んだ。
1469,乳がん,11.1.16.5.,乳がん手術後28年たって、最近手術をした方の腕がむくみがひどくなってきており、理解できない。マッサージもあまり効果がない。
1470,乳がん,11.1.16.5.,10年過ぎてからでた手術した側の腕の浮腫に悩んでいる。利尿剤をのんでいる。
1471,乳がん,11.1.16.5.,2年前に温存手術とリンパを取る。放射線治療中からむくみを感じ、軽い浮腫がありスリーブをはめている。
1472,乳がん,11.1.16.5.,腕の浮腫。
1473,乳がん,11.1.16.5.,むくみは膨らんでも1週間ぐらいで元に戻ったのだが今はだめ。
1474,乳がん,11.1.16.5.,リンパを切除したので左腕が腫れ、何をするときも気になり思い切りできない。寝ているときも気になって起きることがある。
1475,乳がん,11.1.16.5.,リンパ節に転移していて、右腕が左腕の倍ぐらいむくみ、腕が重い感じがする。痛みはない。
1476,乳がん,11.1.16.5.,リンパ節を少し取っているので多少リンパの流れが変で、少しむくんだり、耳の後ろで停滞すると目まいがする。
1477,乳がん,11.1.16.5.,リンパ浮腫のため、腕、あるいは足がむくんでだるく、悩み苦しんでいる。
1478,乳がん,11.1.16.5.,手のむくみがなかなか治らない。
1479,乳がん,11.1.16.5.,手術した側の手が少しむくんでいるのが気がかりである。少し無理したのがよくなかったようだ。症状は悪化していないので、やせる方向で努力している。
1480,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみがある。
1481,乳がん,11.1.16.5.,手術した側の腕（脇の下、腕、手の甲など）のむくみとつっぱり感がある。
1482,乳がん,11.1.16.5.,手術した腕に軽いむくみがある。
1483,乳がん,11.1.16.5.,手術後皮膚がつっぱり、リンパが膨れときどき傷が痛む。
1484,乳がん,11.1.16.5.,神経が通っていないところがあるのでむずがゆくなったり腕がむくむ、疲れやすい、太りやすいなど、女性一般の悩みに近いが、努力しても報われにくい。
1485,乳がん,11.1.16.6.,手術した側の腕がむくみ、悩んだ。手を使いすぎると肩から手首まで紫色になり、熱が出て入院したことがある。
1486,乳がん,11.1.16.6.,10年目よりむくみ、15年目に蜂喬織炎となり、それ以降、定期的に蜂喬織炎が出て入院したり退院している。死ぬまで治療が続くと言われている。
1487,乳がん,11.1.16.6.,6年くらい前から左手が浮腫のままとなり太くなっている。昨年左上肢血栓性静脈炎となり、風邪の後や虫にさされて赤く腫れて入院、いろいろな制約もあり左手を守る悩みがある。
1488,乳がん,11.1.16.7.,リンパ浮腫で悩んでいるが、医師が十分な対応をしてくれず、悩んでいる。
1489,乳がん,11.1.16.7.,2年前に温存手術とリンパを取る。放射線治療中からむくみを感じ、軽い浮腫がありスリーブをはめている。
1490,乳がん,11.1.16.7.,リンパを切除しており、仕事で動いたり力がいるのでリンパ浮腫になることが不安である。
1491,乳がん,11.1.16.7.,リンパ浮腫。症状は軽くなったが、重い物は持てないし無理をすると悪化する。生活にも気をつけなければいけない。
1492,乳がん,11.1.16.7.,リンパ浮腫が続いておりつらい。ときどき流してもらうと楽になるが保険がきかない。
1493,乳がん,11.1.16.7.,リンパ浮腫など治療の副作用が出て、それがつらかった。
1494,乳がん,11.1.16.7.,リンパ浮腫のことで悩んだ。
1495,乳がん,11.1.16.7.,リンパ浮腫を発症してスリーブを常に付けているが、仕事で重い物を持つことが多く、むくんだり、痛かったり、調子がよくないときもある。
1496,乳がん,11.1.16.7.,右胸リンパ節切除のため腕に負担をかけないようにしているが、主婦のため限度もある。リンパ浮腫などは起こらないかと心配になる。
1497,乳がん,11.1.16.7.,右手の浮腫が悪化しないようにいつも気をつけている。
1498,乳がん,11.1.16.7.,後遺症の痛み、耳下腺の疼き、腕の腫れ、熱感はなくなるのか。これらの症状が再発の源になるのではないかと言う不安と疑問がおこる。
1499,乳がん,11.1.16.7.,治療の後遺症で、腕、あるいは足のリンパ浮腫になった。
1500,乳がん,11.1.16.7.,治療終了の約1年後にリンパ浮腫を発症したので、その症状について心配した。
